"receiver_player_id","receiver_player_name","posteam","season","numGames","totalEPA","avgEPA","totalTD","numTgt","numRec","numYards","numFD","FDperTgt","recPerGame","tgtPerGame","yardsPerGame","catchPct","YAC","YACperRec","aDoT","player","tgt_share","wr_rank","num_rz_opps","conversion","explosive_rate","player_position","avg_separation","avg_intended_air_yards","catch_percentage","yac_above_expected","third_down_targets","third_down_conversions","third_down_rate","EPA_rank","tgt_rank","YPG_rank","td_rank","conversion_rank","explosive_rank","sep_rank","intended_air_rank","catch_rank","third_down_rank","first_down_rank","yacOE_rank","YACperRec_rank","myRank","myRankNum","qbTier"
"00-0033127","W.Fuller","MIA",2021,2,0.303899320351891,0.0337665911502102,0,9,4,28,3,0.333333333333333,2,4.5,14,0.444444444444444,10,2.5,16.375,NA,NA,NA,1,0,NA,"WR",3.24145327636982,19.9933333333333,50,-0.881625188762553,2,1,0.5,0.279761904761905,NA,0.101190476190476,0,0,NA,0.714285714285714,0.994047619047619,0.0833333333333333,0.69047619047619,0.333333333333333,0.0654761904761905,0.101796407185629,NA,156,8
"00-0027874","De.Thomas","DEN",2017,1,-0.126227055909112,-0.0420756853030374,0,3,2,12,1,0.333333333333333,2,3,12,0.666666666666667,2,1,9,"Demaryius Thomas",0.229032258064516,1,NA,NA,NA,"WR",2.3240270960304,10.0835887021475,57.7544351073763,0.231048888384884,44,19,0.431818181818182,0.278145695364238,0.885964912280702,0.0596026490066225,0,NA,NA,0.291390728476821,0.377483443708609,0.509933774834437,0.589403973509934,0.33112582781457,0.503311258278146,0.02,NA,132,8
"00-0032208","P.Dorsett","HOU",2021,3,0.337575844165018,0.0281313203470848,0,12,6,107,3,0.25,2,4,35.6666666666667,0.5,22,3.66666666666667,15.8333333333333,NA,NA,NA,NA,NA,0.142857142857143,"WR",2.7004437391127,16.1366666666667,50,-0.251083096280205,6,1,0.166666666666667,0.273809523809524,NA,0.482142857142857,0,NA,0.273885350318471,0.380952380952381,0.928571428571429,0.0833333333333333,0.0833333333333333,0.113095238095238,0.255952380952381,0.389221556886228,NA,157,8
"00-0034339","T.Quinn","WAS",2018,2,0.257432613288984,0.0257432613288984,1,10,9,75,5,0.5,4.5,5,37.5,0.9,17,1.88888888888889,7.3,NA,NA,NA,2,0.5,0.1,"WR",2.7383185908489,7.19166666666667,83.3333333333333,-1.40621524656832,4,3,0.75,0.2625,NA,0.49375,0.81875,0.874172185430464,0.128205128205128,0.4375,0.1375,0.95625,0.99375,0.89375,0.0188679245283019,0.06875,NA,146,8
"00-0030801","B.Coleman","NO",2017,14,-1.71919479040662,-0.0464647240650441,4,37,23,364,14,0.378378378378378,1.64285714285714,2.64285714285714,26,0.621621621621622,143,6.21739130434783,8.78378378378378,NA,NA,NA,8,0.25,0.243243243243243,"WR",3.71884823991378,9.25744444444445,68.8888888888889,-0.93141792586085,8,4,0.5,0.258278145695364,NA,0.337748344370861,0.649006622516556,0.539007092198582,0.866197183098592,0.947019867549669,0.28476821192053,0.847682119205298,0.794701986754967,0.589403973509934,0.0662251655629139,0.9,NA,133,8
"00-0029638","M.Floyd","ARI",2016,12,3.01010393289025,0.0423958300407078,4,71,33,446,28,0.394366197183099,2.75,5.91666666666667,37.1666666666667,0.464788732394366,55,1.66666666666667,15.0142857142857,NA,NA,NA,15,0.333,0.168831168831169,"WR",2.4160466479171,16.2323742709045,47.6357370699476,-1.72290036124255,19,8,0.421052631578947,0.258064516129032,NA,0.47741935483871,0.690322580645161,0.72108843537415,0.506756756756757,0.341935483870968,0.916129032258065,0.167741935483871,0.512987012987013,0.625806451612903,0.0709677419354839,0.032258064516129,NA,144,8
"00-0031373","M.Bryant","LV",2018,7,0.599267774668988,0.0221951027655181,0,27,19,266,10,0.37037037037037,2.71428571428571,3.85714285714286,38,0.703703703703704,131,6.89473684210526,11.8518518518519,NA,NA,NA,3,0,0.296296296296296,"WR",1.83929827736745,15.8632857142857,41.4285714285714,3.41635802551134,6,4,0.666666666666667,0.25625,NA,0.50625,0,0,0.92948717948718,0.04375,0.91875,0.0625,0.975,0.44375,0.968553459119497,0.925,NA,147,8
"00-0036415","V.Jefferson","LA",2023,4,-0.453833126262369,-0.0302555417508246,0,15,8,110,4,0.266666666666667,2,3.75,27.5,0.533333333333333,8,1,17.6,NA,NA,NA,NA,NA,0.0465116279069767,"WR",3.01383438489863,11.0486666666667,66.6666666666667,-0.386832864370889,12,1,0.0833333333333333,0.253424657534247,NA,0.363013698630137,0,NA,0.0357142857142857,0.643835616438356,0.547945205479452,0.691780821917808,0.0896551724137931,0.150684931506849,0.193103448275862,0,NA,139,8
"00-0037132","B.Covey","PHI",2024,3,-0.0438859926071018,-0.00548574907588772,0,8,7,34,2,0.25,2.33333333333333,2.66666666666667,11.3333333333333,0.875,28,4,1.125,"Britain Covey",0.0526315789473684,8,2,0,NA,"WR",3.8277019688824,1.66333333333333,100,-0.506619655588119,2,1,0.5,0.25,0.083969465648855,0.0657894736842105,0,0,NA,0.881578947368421,0,1,0.710526315789474,0.118421052631579,0.157894736842105,0.546052631578947,NA,135,8
"00-0034646","B.Powell","LA",2022,14,0.102760001977351,0.00321125006179235,0,32,24,156,8,0.25,1.71428571428571,2.28571428571429,11.1428571428571,0.75,184,7.66666666666667,1.5,NA,NA,NA,6,0,0.0625,"WR",5.00364343141573,4.696,80,-1.32709410544613,4,0,0,0.248322147651007,NA,0.0469798657718121,0,0,0.00694444444444444,0.986577181208054,0.0402684563758389,0.939597315436242,0,0.120805369127517,0.0201342281879195,0.953020134228188,NA,135,8
"00-0036497","T.Jones","JAX",2023,9,-1.03481309308533,-0.0544638470044911,0,19,11,83,4,0.210526315789474,1.22222222222222,2.11111111111111,9.22222222222222,0.578947368421053,31,2.81818181818182,8.44444444444444,NA,NA,NA,1,0,0.0526315789473684,"WR",2.92478847496764,14.078,60,0.399562446305226,3,1,0.333333333333333,0.23972602739726,NA,0.0342465753424658,0,0,0.05,0.568493150684932,0.835616438356164,0.404109589041096,0.275862068965517,0.0753424657534247,0.503448275862069,0.226027397260274,NA,140,8
"00-0031166","S.Roberts","LV",2016,16,2.48433266548116,0.0314472489301412,5,79,38,401,22,0.278481012658228,2.375,4.9375,25.0625,0.481012658227848,195,5.13157894736842,8.35064935064935,NA,NA,NA,23,0.174,0.113924050632911,"WR",2.74375680218586,9.69102902036235,38.4992784992785,1.4840599421746,21,6,0.285714285714286,0.232258064516129,NA,0.245161290322581,0.651612903225806,0.414965986394558,0.155405405405405,0.651612903225806,0.290322580645161,0.0580645161290323,0.168831168831169,0.174193548387097,0.929032258064516,0.735483870967742,NA,145,8
"00-0032688","R.Anderson","CAR",2022,5,-0.803676528972574,-0.0297657973693546,1,27,13,206,5,0.185185185185185,2.6,5.4,41.2,0.481481481481481,68,5.23076923076923,12.037037037037,NA,NA,NA,3,0,0.113636363636364,"WR",2.80533799232376,11.0630625,50.625,1.18710476490856,11,1,0.0909090909090909,0.228187919463087,NA,0.597315436241611,0.503355704697987,0,0.152777777777778,0.429530201342282,0.563758389261745,0.147651006711409,0.0738255033557047,0.0469798657718121,0.76510067114094,0.791946308724832,NA,136,8
"00-0031268","W.Powell","BUF",2016,7,0.714754537246534,0.0285901814898614,0,25,14,142,7,0.28,2,3.57142857142857,20.2857142857143,0.56,45,3.21428571428571,11.88,NA,NA,NA,2,0,0.04,"WR",2.40232881634623,11.1998333333333,59.1666666666667,0.0520921601149988,7,2,0.285714285714286,0.225806451612903,NA,0.174193548387097,0,0,0,0.309677419354839,0.425806451612903,0.529032258064516,0.168831168831169,0.180645161290323,0.664516129032258,0.27741935483871,NA,146,8
"00-0036110","J.Bradley","CLE",2020,1,1.04283642699011,0.0948033115445551,0,11,5,60,2,0.181818181818182,5,11,60,0.454545454545455,11,2.2,11.4545454545455,NA,NA,NA,NA,NA,0.181818181818182,"WR",2.85069819930874,11.5345454545455,45.4545454545455,-0.0558571029483566,1,0,0,0.212121212121212,NA,0.787878787878788,0,NA,0.40506329113924,0.478787878787879,0.56969696969697,0.0545454545454545,0,0.0303030303030303,0.339393939393939,0.109756097560976,NA,158,8
"00-0032626","G.Allison","GB",2017,11,-4.67096678190236,-0.119768379023137,0,39,23,253,10,0.256410256410256,2.09090909090909,3.54545454545455,23,0.58974358974359,119,5.17391304347826,7.69230769230769,NA,NA,NA,5,0,0.0512820512820513,"WR",3.67552061757008,8.00233333333333,65.8333333333333,0.921082287130208,12,7,0.583333333333333,0.211920529801325,NA,0.264900662251656,0,0,0.00704225352112676,0.940397350993378,0.19205298013245,0.774834437086093,0.927152317880795,0.139072847682119,0.80794701986755,0.773333333333333,NA,134,8
"00-0038519","N.Remigio","KC",2024,1,-0.401454297360033,-0.0669090495600055,0,6,2,48,2,0.333333333333333,2,6,48,0.333333333333333,14,7,10.6666666666667,NA,NA,NA,NA,NA,0.333333333333333,"WR",2.6757473892375,10.2416666666667,33.3333333333333,2.19045595883071,3,1,0.333333333333333,0.210526315789474,NA,0.651315789473684,0,NA,0.993006993006993,0.335526315789474,0.414473684210526,0.0394736842105263,0.256578947368421,0.322368421052632,0.93421052631579,0.901315789473684,NA,136,8
"00-0037816","R.Doubs","GB",2022,13,-2.37979611758255,-0.0355193450385455,3,67,42,425,20,0.298507462686567,3.23076923076923,5.15384615384615,32.6923076923077,0.626865671641791,191,4.54761904761905,9.50746268656716,NA,NA,NA,8,0.375,0.164179104477612,"WR",3.35813907722343,10.2740169785991,68.5304298612756,-0.191747075283551,16,4,0.25,0.208053691275168,NA,0.416107382550336,0.577181208053691,0.878571428571429,0.395833333333333,0.791946308724832,0.483221476510067,0.724832214765101,0.147651006711409,0.221476510067114,0.261744966442953,0.610738255033557,NA,137,8
"00-0030300","J.Brown","SEA",2019,8,-1.35655956075706,-0.0484485557413234,3,28,16,220,10,0.357142857142857,2,3.5,27.5,0.571428571428571,59,3.6875,9.14285714285714,NA,NA,NA,6,0.333,0.214285714285714,"WR",2.5227436326165,10.0887777777778,53.3333333333333,-0.118391239105113,13,7,0.538461538461538,0.201183431952663,NA,0.36094674556213,0.692307692307692,0.725490196078431,0.660377358490566,0.307692307692308,0.372781065088757,0.230769230769231,0.797619047619048,0.402366863905325,0.305389221556886,0.464285714285714,NA,151,8
"00-0027006","K.Britt","CLE",2017,9,-5.15281170978548,-0.13560030815225,2,38,18,233,9,0.236842105263158,2,4.22222222222222,25.8888888888889,0.473684210526316,84,4.66666666666667,12.4210526315789,NA,NA,NA,4,0.5,0.162790697674419,"WR",2.11277772852326,12.790523255814,38.5029069767442,0.59341209032363,11,3,0.272727272727273,0.198675496688742,NA,0.33112582781457,0.516556291390728,0.914893617021277,0.457746478873239,0.125827814569536,0.649006622516556,0.0662251655629139,0.205298013245033,0.0993377483443709,0.688741721854305,0.653333333333333,NA,135,8
"00-0039236","J.Wilson","PHI",2024,9,-1.15410872104658,-0.0769405814031051,1,15,5,38,3,0.2,0.555555555555556,1.66666666666667,4.22222222222222,0.333333333333333,15,3,9.8,"Johnny Wilson",0.0317796610169492,12,3,0.333,NA,"WR",2.15081457913696,6.772,60,0.316437809364471,5,2,0.4,0.197368421052632,0.0229007633587786,0.0197368421052632,0.256578947368421,0.662068965517241,NA,0.0921052631578947,0.105263157894737,0.348684210526316,0.414473684210526,0.0657894736842105,0.467105263157895,0.25,NA,137,8
"00-0038104","T.Thornton","NE",2022,12,-2.8933255154024,-0.0642961225644976,2,45,22,247,13,0.288888888888889,1.83333333333333,3.75,20.5833333333333,0.488888888888889,63,2.86363636363636,14.3555555555556,NA,NA,NA,5,0.4,0.133333333333333,"WR",3.61341780192713,12.1434095238095,54.3492063492063,-2.10531179954632,10,6,0.6,0.194630872483221,NA,0.194630872483221,0.409395973154362,0.885714285714286,0.208333333333333,0.885906040268456,0.677852348993289,0.221476510067114,0.926174496644295,0.194630872483221,0.00671140939597315,0.181208053691275,NA,138,8
"00-0029388","D.Thompson","DAL",2018,7,-0.416081143426709,-0.0208040571713354,0,20,14,124,7,0.35,2,2.85714285714286,17.7142857142857,0.7,34,2.42857142857143,9.35,NA,NA,NA,NA,NA,0.0333333333333333,"WR",1.92846909552171,11.279,70,0.0669977503348521,5,1,0.2,0.19375,NA,0.1375,0,NA,0,0.06875,0.5625,0.7625,0.05625,0.3625,0.364779874213836,0.1375,NA,148,8
"00-0035126","A.Wesley","ARI",2021,8,-3.42481851803209,-0.107025578688503,3,32,19,208,9,0.28125,2.375,4,26,0.59375,61,3.21052631578947,9.90625,NA,NA,NA,6,0.333,0.15625,"WR",1.71128252835457,8.885375,58.75,1.05154964189421,7,2,0.285714285714286,0.19047619047619,NA,0.30952380952381,0.696428571428571,0.708074534161491,0.356687898089172,0.0357142857142857,0.285714285714286,0.357142857142857,0.255952380952381,0.202380952380952,0.755952380952381,0.25748502994012,NA,158,8
"00-0033555","M.Hollins","PHI",2019,7,-1.21416822222392,-0.0551894646465416,0,22,10,125,7,0.318181818181818,1.42857142857143,3.14285714285714,17.8571428571429,0.454545454545455,33,3.3,12.2727272727273,NA,NA,NA,5,0,0.173913043478261,"WR",2.89856050515605,12.0580357142857,59.8214285714286,-1.17302790437955,11,4,0.363636363636364,0.189349112426035,NA,0.14792899408284,0,0,0.415094339622642,0.603550295857988,0.591715976331361,0.414201183431953,0.321428571428571,0.248520710059172,0.0419161676646707,0.380952380952381,NA,152,8
"00-0028497","K.Aiken","PHI",2018,2,-0.210405575926416,-0.0300579394180594,0,7,6,53,2,0.285714285714286,3,3.5,26.5,0.857142857142857,11,1.83333333333333,6.71428571428571,NA,NA,NA,NA,NA,0.142857142857143,"WR",4.2729603823925,5.09,83.3333333333333,-0.972428284986807,2,0,0,0.1875,NA,0.2375,0,NA,0.237179487179487,0.975,0.05,0.95625,0,0.11875,0.0377358490566038,0.0625,NA,149,8
"00-0034860","D.Pettis","NYG",2021,2,-1.96423208350576,-0.12276450521911,1,16,10,87,5,0.3125,5,8,43.5,0.625,38,3.8,6.4375,NA,NA,NA,2,0.5,0.125,"WR",2.34598154459802,5.696,72.7272727272727,0.300055139216088,6,2,0.333333333333333,0.18452380952381,NA,0.642857142857143,0.857142857142857,0.869565217391304,0.197452229299363,0.136904761904762,0.0595238095238095,0.875,0.303571428571429,0.261904761904762,0.5,0.449101796407186,NA,159,8
"00-0036862","B.Skowronek","LA",2022,14,-5.48861968162237,-0.089977371829875,0,61,39,376,16,0.262295081967213,2.78571428571429,4.35714285714286,26.8571428571429,0.639344262295082,142,3.64102564102564,7.78688524590164,NA,NA,NA,3,0,0.131147540983607,"WR",3.50587680315043,7.25829908274785,70.2787535779339,-0.299047836225004,18,7,0.388888888888889,0.181208053691275,NA,0.288590604026846,0,0,0.201388888888889,0.845637583892617,0.174496644295302,0.778523489932886,0.389261744966443,0.154362416107383,0.23489932885906,0.416107382550336,NA,139,8
"00-0029033","G.Whalen","BAL",2017,1,-0.894378620840143,-0.149063103473357,0,6,4,23,0,0,4,6,23,0.666666666666667,2,0.5,10.1666666666667,NA,NA,NA,NA,NA,NA,"WR",2.43980593362979,8.88166666666666,66.6666666666667,-0.550049698363233,1,0,0,0.178807947019868,NA,0.264900662251656,0,NA,NA,0.397350993377483,0.258278145695364,0.801324503311258,0,0,0.158940397350993,0,NA,136,8
"00-0035593","J.Winfree","GB",2021,5,-1.63877306762151,-0.126059466740116,0,13,8,58,5,0.384615384615385,1.6,2.6,11.6,0.615384615384615,31,3.875,5.76923076923077,"Juwann Winfree",0.0522088353413655,9,3,0,NA,"WR",3.73825324202303,4.78833333333333,66.6666666666667,0.191694942328716,2,0,0,0.178571428571429,0.120805369127517,0.0654761904761905,0,0,NA,0.892857142857143,0.0297619047619048,0.666666666666667,0,0.535714285714286,0.464285714285714,0.497005988023952,NA,160,8
"00-0031544","A.Cooper","CLE",2024,6,-5.32559710077486,-0.100482964165563,2,53,24,250,11,0.207547169811321,4,8.83333333333333,41.6666666666667,0.452830188679245,57,2.375,13.1509433962264,NA,NA,NA,5,0.6,0.152941176470588,"WR",2.68589846697099,12.5246299927378,49.9271189957464,-0.434692783202254,18,6,0.333333333333333,0.177631578947368,NA,0.552631578947368,0.598684210526316,0.903448275862069,0.286713286713287,0.355263157894737,0.723684210526316,0.118421052631579,0.256578947368421,0.0723684210526316,0.171052631578947,0.164473684210526,NA,138,8
"00-0032112","J.Nelson","LV",2019,1,-0.363978857989423,-0.0727957715978846,1,5,4,36,1,0.2,4,5,36,0.8,15,3.75,5.2,NA,NA,NA,NA,NA,0.2,"WR",4.16936940954387,5.02,80,-0.544068009787823,2,0,0,0.177514792899408,NA,0.520710059171598,0.982248520710059,NA,0.566037735849057,0.982248520710059,0.029585798816568,0.940828402366864,0,0.0650887573964497,0.131736526946108,0.505952380952381,NA,153,8
"00-0034317","K.Kirkwood","CAR",2021,3,-0.891363839618862,-0.127337691374123,0,7,3,17,1,0.142857142857143,1,2.33333333333333,5.66666666666667,0.428571428571429,16,5.33333333333333,7.85714285714286,NA,NA,NA,1,0,NA,"WR",4.50792692384473,9.598,60,1.45009379650842,1,0,0,0.172619047619048,NA,0.0238095238095238,0,0,NA,0.970238095238095,0.398809523809524,0.398809523809524,0,0.0238095238095238,0.857142857142857,0.772455089820359,NA,161,8
"00-0032659","R.Lewis","NYG",2017,14,-10.9814473668293,-0.152520102317073,2,72,36,416,20,0.277777777777778,2.57142857142857,5.14285714285714,29.7142857142857,0.5,76,2.11111111111111,10.2777777777778,NA,NA,NA,8,0.125,0.138888888888889,"WR",1.98142667218145,10.1002968460111,45.1700680272109,-0.209086963247034,26,7,0.269230769230769,0.172185430463576,NA,0.390728476821192,0.364238410596026,0.340425531914894,0.267605633802817,0.0993377483443709,0.397350993377483,0.158940397350993,0.19205298013245,0.185430463576159,0.33112582781457,0.0933333333333333,NA,137,8
"00-0035401","D.Willis","CIN",2019,7,-1.47701141782454,-0.0923132136140339,0,16,9,82,3,0.1875,1.28571428571429,2.28571428571429,11.7142857142857,0.5625,16,1.77777777777778,11.1875,NA,NA,NA,NA,NA,0.0625,"WR",2.49594566179291,10.084,60,-0.709128883560567,1,1,1,0.165680473372781,NA,0.0414201183431953,0,NA,0.0440251572327044,0.289940828402367,0.366863905325444,0.431952662721893,0.988095238095238,0.0473372781065089,0.0958083832335329,0.0833333333333333,NA,154,8
"00-0035216","D.Johnson","HOU",2024,1,-0.456170272344025,-0.114042568086006,0,4,2,12,1,0.25,2,4,12,0.5,4,2,9.5,NA,NA,NA,12,0.167,NA,"WR",2.66991273935313,9.88070917000555,50.5108679522326,-0.712962343462684,16,7,0.4375,0.164473684210526,NA,0.0723684210526316,0,0.324137931034483,NA,0.30921052631579,0.368421052631579,0.157894736842105,0.519736842105263,0.118421052631579,0.105263157894737,0.0723684210526316,NA,139,8
"00-0034054","R.Cracraft","SF",2020,3,0.235720555603109,0.02619117284479,0,9,6,41,3,0.333333333333333,2,3,13.6666666666667,0.666666666666667,11,1.83333333333333,6.44444444444444,NA,NA,NA,3,0,NA,"WR",2.43210060604415,9.2,40,-0.669698979281769,3,1,0.333333333333333,0.163636363636364,NA,0.0545454545454545,0,0,NA,0.181818181818182,0.339393939393939,0.0363636363636364,0.193939393939394,0.181818181818182,0.145454545454545,0.0426829268292683,NA,159,8
"00-0036959","M.Bandy","LAC",2022,7,-2.30611915333429,-0.109815197777823,0,21,10,89,5,0.238095238095238,1.42857142857143,3,12.7142857142857,0.476190476190476,25,2.5,8.76190476190476,NA,NA,NA,1,0,0.142857142857143,"WR",3.85556421074376,8.645625,39.5833333333333,-1.01421036367645,6,2,0.333333333333333,0.161073825503356,NA,0.0536912751677852,0,0,0.270833333333333,0.926174496644295,0.275167785234899,0.0402684563758389,0.295302013422819,0.10738255033557,0.0671140939597315,0.120805369127517,NA,140,8
"00-0034747","M.Ateman","LV",2019,4,-0.92478306076373,-0.092478306076373,0,10,5,107,3,0.3,1.25,2.5,26.75,0.5,10,2,12.8,NA,NA,NA,1,0,0.3,"WR",2.15115643719294,8.84285714285715,42.8571428571429,-0.891724580384889,4,1,0.25,0.159763313609467,NA,0.343195266272189,0,0,0.955974842767296,0.14792899408284,0.248520710059172,0.100591715976331,0.142857142857143,0.207100591715976,0.0718562874251497,0.101190476190476,NA,155,8
"00-0028411","D.Inman","LAC",2017,3,-0.620741934108082,-0.155185483527021,0,4,2,9,1,0.25,0.666666666666667,1.33333333333333,3,0.5,3,1.5,10.75,NA,NA,NA,NA,NA,NA,"WR",1.89492425413241,13.8427585858586,57.2525252525253,-0.552417304086494,12,5,0.416666666666667,0.158940397350993,NA,0.00662251655629139,0,NA,NA,0.0794701986754967,0.794701986754967,0.483443708609272,0.536423841059603,0.105960264900662,0.145695364238411,0.0466666666666667,NA,138,8
"00-0030564","D.Hopkins","TEN",2024,6,-2.8843195407535,-0.13734854955969,2,21,15,177,10,0.476190476190476,2.5,3.5,29.5,0.714285714285714,9,0.6,11.2857142857143,NA,NA,NA,11,0.455,0.1875,"WR",2.6866908879448,11.1218869047619,68.6825396825397,-0.247220129844135,24,11,0.458333333333333,0.157894736842105,NA,0.368421052631579,0.598684210526316,0.820689655172414,0.461538461538462,0.368421052631579,0.519736842105263,0.697368421052632,0.611842105263158,0.901315789473684,0.210526315789474,0.00657894736842105,NA,140,8
"00-0034747","M.Ateman","LV",2018,6,-1.63327763405222,-0.0526863752920071,1,31,15,154,7,0.225806451612903,2.5,5.16666666666667,25.6666666666667,0.483870967741935,31,2.06666666666667,10.9354838709677,NA,NA,NA,1,1,0.0645161290322581,"WR",2.72573583737861,10.2613333333333,50,-0.95689934261724,9,2,0.222222222222222,0.15625,NA,0.23125,0.31875,0.993377483443709,0.0256410256410256,0.41875,0.43125,0.14375,0.0875,0.05625,0.0440251572327044,0.0875,NA,150,8
"00-0032208","P.Dorsett","SEA",2021,1,-0.158969572454225,-0.158969572454225,0,1,1,3,0,0,1,1,3,1,5,5,-2,NA,NA,NA,1,0,NA,"WR",2.7004437391127,16.1366666666667,50,-0.251083096280205,6,1,0.166666666666667,0.154761904761905,NA,0.0178571428571429,0,0,NA,0.380952380952381,0.928571428571429,0.0833333333333333,0.0833333333333333,0,0.255952380952381,0.74251497005988,NA,162,8
"00-0029000","C.Beasley","TB",2022,2,-0.558932213112712,-0.111786442622542,0,5,4,17,1,0.2,2,2.5,8.5,0.8,10,2.5,2.4,NA,NA,NA,NA,NA,NA,"WR",2.44031503622802,6.002,40,2.56903223291825,3,0,0,0.154362416107383,NA,0.0134228187919463,0,NA,NA,0.208053691275168,0.0939597315436242,0.0469798657718121,0,0.0536912751677852,0.959731543624161,0.120805369127517,NA,141,8
"00-0033891","Z.Jones","LV",2019,10,-2.67306857797472,-0.0990025399249896,0,27,20,147,6,0.222222222222222,2,2.7,14.7,0.740740740740741,58,2.9,8.66666666666667,NA,NA,NA,6,0,0.0888888888888889,"WR",2.67869346590422,12.8459861111111,42.5,-0.0249244224474165,13,4,0.307692307692308,0.153846153846154,NA,0.0710059171597633,0,0,0.0817610062893082,0.461538461538462,0.692307692307692,0.0887573964497041,0.214285714285714,0.0887573964497041,0.353293413173653,0.285714285714286,NA,156,8
"00-0031359","K.Benjamin","KC",2018,3,-0.327032717261909,-0.0654065434523817,0,5,2,26,1,0.2,0.666666666666667,1.66666666666667,8.66666666666667,0.4,1,0.5,11,NA,NA,NA,9,0.111,0.149253731343284,"WR",1.73682993312253,15.355861249309,37.1794466819342,0.514271384827078,24,4,0.166666666666667,0.15,NA,0.025,0,0.19205298013245,0.33974358974359,0.03125,0.875,0.05,0.03125,0.0375,0.572327044025157,0.00625,NA,151,8
"00-0029394","B.Bersin","CAR",2016,2,-0.400185732345562,-0.0666976220575938,0,6,2,17,2,0.333333333333333,1,3,8.5,0.333333333333333,2,1,11.8333333333333,NA,NA,NA,2,0,NA,"WR",0.994519283568424,16.54,20,-0.269032490252999,3,2,0.666666666666667,0.148387096774194,NA,0,0,0,NA,0,0.929032258064516,0.00645161290322581,0.948051948051948,0.296774193548387,0.548387096774194,0.00645161290322581,NA,147,8
"00-0034631","V.Smith","NYJ",2019,12,-3.2597531399806,-0.105153327096148,0,31,17,225,11,0.354838709677419,1.41666666666667,2.58333333333333,18.75,0.548387096774194,105,6.1764705882353,12.0322580645161,NA,NA,NA,3,0,0.161290322580645,"WR",3.19432440650074,4.02,60,7.73101679515568,9,5,0.555555555555556,0.142011834319527,NA,0.177514792899408,0,0,0.377358490566038,0.781065088757396,0.0118343195266272,0.431952662721893,0.839285714285714,0.396449704142012,0.994011976047904,0.886904761904762,NA,157,8
"00-0031118","C.Brown","CAR",2016,16,-4.12015680397417,-0.0762992000735959,1,54,27,271,16,0.296296296296296,1.6875,3.375,16.9375,0.5,107,3.96296296296296,10.0943396226415,NA,NA,NA,9,0.111,0.12962962962963,"WR",3.43262563358906,8.59800305480683,54.4743935309973,-0.876127680864788,18,5,0.277777777777778,0.141935483870968,NA,0.135483870967742,0.167741935483871,0.306122448979592,0.222972972972973,0.903225806451613,0.219354838709677,0.309677419354839,0.149350649350649,0.232258064516129,0.290322580645161,0.509677419354839,NA,148,8
"00-0032123","T.McBride","CHI",2017,5,-2.89277090104337,-0.192851393402891,0,15,8,144,6,0.4,1.6,3,28.8,0.533333333333333,50,6.25,14.2,NA,NA,NA,NA,NA,0.266666666666667,"WR",3.10991878464104,14.2791666666667,46.6666666666667,1.32611227863704,4,3,0.75,0.139072847682119,NA,0.377483443708609,0,NA,0.957746478873239,0.821192052980132,0.841059602649007,0.185430463576159,0.986754966887417,0.66887417218543,0.887417218543046,0.92,NA,139,8
"00-0029159","J.Kearse","NYJ",2018,13,-6.99561933115963,-0.092047622778416,1,76,37,371,21,0.276315789473684,2.84615384615385,5.84615384615385,28.5384615384615,0.486842105263158,125,3.37837837837838,9.30263157894737,NA,NA,NA,9,0.111,0.105263157894737,"WR",2.66612687963247,9.49025276153346,46.8908382066277,0.271753421249274,31,12,0.387096774193548,0.1375,NA,0.28125,0.16875,0.19205298013245,0.134615384615385,0.39375,0.3625,0.1125,0.4625,0.10625,0.465408805031447,0.3125,NA,152,8
"00-0032385","S.Shepard","NYG",2022,3,-3.12675365246259,-0.130281402185941,1,24,13,154,4,0.166666666666667,4.33333333333333,8,51.3333333333333,0.541666666666667,55,4.23076923076923,9.375,NA,NA,NA,1,0,0.0833333333333333,"WR",2.47783258858108,9.182,55,-0.67743004859521,8,1,0.125,0.134228187919463,NA,0.724832214765101,0.74496644295302,0,0.0555555555555556,0.248322147651007,0.342281879194631,0.248322147651007,0.0939597315436242,0.0335570469798658,0.12751677852349,0.516778523489933,NA,142,8
"00-0035216","Di.Johnson","CAR",2024,5,-7.76777342765126,-0.204415090201349,2,38,21,243,13,0.342105263157895,4.2,7.6,48.6,0.552631578947368,46,2.19047619047619,10.0263157894737,NA,NA,NA,12,0.167,0.149253731343284,"WR",2.66991273935313,9.88070917000555,50.5108679522326,-0.712962343462684,16,7,0.4375,0.131578947368421,NA,0.671052631578947,0.703947368421053,0.324137931034483,0.265734265734266,0.30921052631579,0.368421052631579,0.157894736842105,0.519736842105263,0.355263157894737,0.105263157894737,0.0986842105263158,NA,141,8
"00-0037273","K.Philips","TEN",2022,4,-1.93557362398133,-0.148890278767794,0,13,8,78,3,0.230769230769231,2,3.25,19.5,0.615384615384615,21,2.625,7.69230769230769,NA,NA,NA,NA,NA,0.153846153846154,"WR",2.44613937166367,8.08,66.6666666666667,-1.14674638231258,4,1,0.25,0.12751677852349,NA,0.167785234899329,0,NA,0.333333333333333,0.221476510067114,0.214765100671141,0.671140939597315,0.147651006711409,0.0939597315436242,0.0402684563758389,0.147651006711409,NA,143,8
