name,season,team,position,sacks,qb_hits,tfls,forced_fumbles,third_down_pressures,def_snaps,games_played,snap_pct,sacks_per_game,qb_hits_per_game,pressure_rate,tfls_per_game,composite_rank,ranking,tier
R.Okwara,2023,DET,DE,2,5,1,1,0,329,19,0.265263157894737,0.105263157894737,0.263157894736842,2.12765957446809,0.0526315789473684,0,132,7
S.Takitaki,2023,CLE,OLB,2,3,3,0,3,612,16,0.625,0.125,0.1875,0.816993464052288,0.1875,0,133,7
T.Gipson,2023,TEN,OLB,2,1,3,1,0,1270,27,0.716666666666667,0.0740740740740741,0.037037037037037,0.236220472440945,0.111111111111111,0,134,7
Z.Baun,2023,NO,OLB,2,4,4,0,5,301,17,0.277058823529412,0.117647058823529,0.235294117647059,1.99335548172757,0.235294117647059,0,135,7
A.Jennings,2023,NE,OLB,1.5,4,14,0,1,677,15,0.667333333333333,0.1,0.266666666666667,0.812407680945347,0.933333333333333,0,136,7
C.Sample,2023,CIN,DE,1.5,8,1,0,3,376,17,0.340588235294118,0.0882352941176471,0.470588235294118,2.52659574468085,0.0588235294117647,0,137,7
J.Ledbetter,2023,JAX,DE,1.5,5,2,0,0,881,29,0.463103448275862,0.0517241379310345,0.172413793103448,0.737797956867196,0.0689655172413793,0,138,7
J.Ledbetter,2023,ARI,DE,1.5,5,2,0,0,881,29,0.463103448275862,0.0517241379310345,0.172413793103448,0.737797956867196,0.0689655172413793,0,139,7
K.Henry,2023,WAS,DE,1.5,2,4,0,3,282,10,0.417,0.15,0.2,1.24113475177305,0.4,0,140,7
M.Herring,2023,KC,DE,1.5,3,2,1,0,213,11,0.287272727272727,0.136363636363636,0.272727272727273,2.11267605633803,0.181818181818182,0,141,7
T.Jones,2023,KC,DE,1.5,5,4,0,1,519,45,0.172888888888889,0.0333333333333333,0.111111111111111,1.252408477842,0.0888888888888889,0,142,7
A.Gotsis,2023,JAX,DE,1,7,3,0,2,426,17,0.380588235294118,0.0588235294117647,0.411764705882353,1.87793427230047,0.176470588235294,0,143,7
D.Hand,2023,MIA,DE,1,3,1,0,2,218,17,0.198235294117647,0.0588235294117647,0.176470588235294,1.8348623853211,0.0588235294117647,0,144,7
D.Leal,2023,PIT,DE,1,2,2,0,1,206,12,0.2375,0.0833333333333333,0.166666666666667,1.45631067961165,0.166666666666667,0,145,7
D.Smoot,2023,JAX,DE,1,4,0,1,1,340,12,0.4275,0.0833333333333333,0.333333333333333,1.47058823529412,0,0,146,7
D.Williams,2023,CAR,DE,1,9,2,0,9,1717,56,0.47,0.0178571428571429,0.160714285714286,0.5824111822947,0.0357142857142857,0,147,7
J.Harris,2023,DEN,DE,1,5,4,0,2,616,41,0.220975609756098,0.024390243902439,0.121951219512195,0.974025974025974,0.0975609756097561,0,148,7
J.Harris,2023,WAS,DE,1,5,4,0,2,616,41,0.220975609756098,0.024390243902439,0.121951219512195,0.974025974025974,0.0975609756097561,0,149,7
J.Paschal,2023,DET,DE,1,3,5,0,3,511,15,0.534,0.0666666666666667,0.2,0.782778864970646,0.333333333333333,0,150,7
J.Smith-Williams,2023,WAS,DE,1,8,2,0,2,418,13,0.452307692307692,0.0769230769230769,0.615384615384615,2.15311004784689,0.153846153846154,0,151,7
K.Hudson,2023,WAS,OLB,1,2,5,0,0,405,17,0.328823529411765,0.0588235294117647,0.117647058823529,0.740740740740741,0.294117647058824,0,152,7
M.Adams,2023,CLE,OLB,1,1,3,2,0,611,42,0.212380952380952,0.0238095238095238,0.0238095238095238,0.327332242225859,0.0714285714285714,0,153,7
M.Adams,2023,SEA,DE,1,1,3,2,0,611,42,0.212380952380952,0.0238095238095238,0.0238095238095238,0.327332242225859,0.0714285714285714,0,154,7
N.Smith,2023,PHI,OLB,1,3,1,0,1,204,18,0.166666666666667,0.0555555555555556,0.166666666666667,1.96078431372549,0.0555555555555556,0,155,7
O.Burks,2023,SF,OLB,1,1,3,0,0,433,18,0.361666666666667,0.0555555555555556,0.0555555555555556,0.46189376443418,0.166666666666667,0,156,7
S.Lawson,2023,BUF,DE,1,7,2,0,1,353,18,0.332777777777778,0.0555555555555556,0.388888888888889,2.26628895184136,0.111111111111111,0,157,7
T.Graham,2023,ATL,DE,1,2,1,1,0,364,15,0.354,0.0666666666666667,0.133333333333333,0.824175824175824,0.0666666666666667,0,158,7
T.Robinson,2023,BAL,OLB,1,1,2,0,0,338,19,0.261578947368421,0.0526315789473684,0.0526315789473684,0.591715976331361,0.105263157894737,0,159,7
C.Wooden,2023,GB,DE,0.5,2,1,0,0,297,19,0.223684210526316,0.0263157894736842,0.105263157894737,0.841750841750842,0.0526315789473684,0,160,7
D.Robinson,2023,CHI,DE,0.5,1,1,0,0,242,28,0.135714285714286,0.0178571428571429,0.0357142857142857,0.619834710743802,0.0357142857142857,0,161,7
J.Houston,2023,MIA,OLB,0.5,4,2,0,3,245,11,0.341818181818182,0.0454545454545455,0.363636363636364,1.83673469387755,0.181818181818182,0,162,7
J.Houston,2023,DET,DE,0.5,4,2,0,3,245,11,0.341818181818182,0.0454545454545455,0.363636363636364,1.83673469387755,0.181818181818182,0,163,7
L.Hall,2023,TB,DE,0.5,1,2,0,0,600,18,0.509444444444444,0.0277777777777778,0.0555555555555556,0.25,0.111111111111111,0,164,7
M.Clemons,2023,NYJ,DE,0.5,1,2,1,0,369,16,0.34375,0.03125,0.0625,0.40650406504065,0.125,0,165,7
P.Werner,2023,NO,OLB,0.5,1,4,0,0,920,16,0.873125,0.03125,0.0625,0.16304347826087,0.25,0,166,7
M.Garrett,2024,CLE,DE,14,28,22,3,21,826,17,0.762941176470588,0.823529411764706,1.64705882352941,5.08474576271187,1.29411764705882,0.978299852911522,1,1
T.Hendrickson,2024,CIN,DE,17.5,36,19,2,15,825,17,0.728235294117647,1.02941176470588,2.11764705882353,6.48484848484849,1.11764705882353,0.949478100811088,2,1
T.Watt,2024,PIT,OLB,11.5,27,19,6,17,1001,18,0.862777777777778,0.638888888888889,1.5,3.84615384615385,1.05555555555556,0.941035628092928,3,1
N.Bonitto,2024,DEN,OLB,13.5,24,16,2,19,761,18,0.608888888888889,0.75,1.33333333333333,4.92772667542707,0.888888888888889,0.919889841139213,4,1
M.Parsons,2024,DAL,DE,12,23,12,2,13,696,13,0.816923076923077,0.923076923076923,1.76923076923077,5.02873563218391,0.923076923076923,0.914583294221509,5,1
J.Greenard,2024,MIN,OLB,12,22,18,4,10,971,18,0.821666666666667,0.666666666666667,1.22222222222222,3.50154479917611,1,0.911259565117614,6,2
D.Lawrence,2024,DAL,DE,12,21,12,2,17,719,16,0.7075,0.75,1.3125,4.58970792767733,0.75,0.895159547170541,7,2
G.Rousseau,2024,BUF,DE,8,24,16,3,10,860,19,0.716315789473684,0.421052631578947,1.26315789473684,3.72093023255814,0.842105263157895,0.864661519970941,8,2
N.Bosa,2024,SF,DE,9,24,15,1,19,693,14,0.785,0.642857142857143,1.71428571428571,4.76190476190476,1.07142857142857,0.851636235099096,9,2
W.Anderson,2024,HOU,DE,11,19,16,1,19,645,16,0.654375,0.6875,1.1875,4.65116279069767,1,0.849290603864145,10,2
D.Hunter,2024,HOU,DE,12,23,17,1,11,859,19,0.719473684210526,0.631578947368421,1.21052631578947,4.07450523864959,0.894736842105263,0.847224043782453,11,3
B.Burns,2024,NYG,OLB,8.5,18,17,2,12,866,17,0.792352941176471,0.5,1.05882352941176,3.06004618937644,1,0.821883464324086,12,3
Z.Sieler,2024,MIA,DE,10,19,13,1,16,748,15,0.805333333333333,0.666666666666667,1.26666666666667,3.87700534759358,0.866666666666667,0.821396317333398,13,3
O.Oweh,2024,BAL,OLB,10,23,9,1,16,683,19,0.548421052631579,0.526315789473684,1.21052631578947,4.8316251830161,0.473684210526316,0.803197572923354,14,3
D.Fowler,2024,WAS,OLB,10.5,12,14,2,8,643,20,0.5105,0.525,0.6,3.49922239502333,0.7,0.796381661724333,15,3
T.Walker,2024,JAX,DE,10.5,15,13,2,12,911,17,0.761176470588235,0.61764705882353,0.88235294117647,2.79912184412733,0.764705882352941,0.795466625658795,16,3
C.Kancey,2024,TB,DE,7.5,17,11,1,10,595,13,0.712307692307692,0.576923076923077,1.30769230769231,4.11764705882353,0.846153846153846,0.765321935377273,17,3
A.Hutchinson,2024,DET,DE,7.5,17,7,1,10,280,5,0.82,1.5,3.4,8.75,1.4,0.757896324782158,18,3
J.Cooper,2024,DEN,OLB,10.5,20,11,1,4,882,18,0.706111111111111,0.583333333333333,1.11111111111111,3.45804988662131,0.611111111111111,0.75519998225841,19,3
D.Hall,2024,SEA,OLB,8,20,6,2,8,681,21,0.486190476190476,0.380952380952381,0.952380952380952,4.11160058737151,0.285714285714286,0.750596488005723,20,3
J.Hines-Allen,2024,JAX,DE,8,19,10,1,10,821,16,0.74,0.5,1.1875,3.28867235079172,0.625,0.744233614083843,21,4
A.Key,2024,TEN,OLB,6.5,15,11,2,9,735,16,0.734375,0.40625,0.9375,2.92517006802721,0.6875,0.743884983193824,22,4
L.Floyd,2024,SF,DE,8.5,16,8,1,13,606,17,0.57,0.5,0.941176470588235,4.04290429042904,0.470588235294118,0.743466341088169,23,4
T.Tuipulotu,2024,LAC,DE,8.5,16,11,1,6,772,18,0.666666666666667,0.472222222222222,0.888888888888889,3.17357512953368,0.611111111111111,0.720958140681331,24,4
K.White,2024,NE,DE,7.5,24,16,2,17,1847,34,0.843235294117647,0.220588235294118,0.705882352941177,1.70546832701678,0.470588235294118,0.713570709881239,25,4
R.Gary,2024,GB,DE,7.5,15,9,1,12,671,18,0.582777777777778,0.416666666666667,0.833333333333333,3.3532041728763,0.5,0.702028551094426,26,4
K.Paye,2024,IND,DE,8,12,10,1,12,666,15,0.644666666666667,0.533333333333333,0.8,3.003003003003,0.666666666666667,0.701906002074818,27,4
K.Thibodeaux,2024,NYG,OLB,5.5,17,8,1,8,594,12,0.755833333333333,0.458333333333333,1.41666666666667,3.78787878787879,0.666666666666667,0.681433439241148,28,4
K.Mack,2024,LAC,DE,6,15,6,2,10,667,17,0.611764705882353,0.352941176470588,0.88235294117647,3.14842578710645,0.352941176470588,0.675313157516461,29,4
A.Highsmith,2024,PIT,OLB,6,13,9,1,7,592,12,0.756666666666667,0.5,1.08333333333333,3.20945945945946,0.75,0.671188967574874,30,4
M.Sweat,2024,CHI,DE,5.5,12,9,2,7,616,16,0.61375,0.34375,0.75,2.84090909090909,0.5625,0.665109928276154,31,4
C.Young,2024,NO,DE,5.5,21,8,1,6,744,18,0.596666666666667,0.305555555555556,1.16666666666667,3.56182795698925,0.444444444444444,0.661676234936577,32,4
Y.Diaby,2024,TB,OLB,4.5,20,13,1,9,841,18,0.705555555555556,0.25,1.11111111111111,2.91319857312723,0.722222222222222,0.643811631711671,33,4
B.Mafe,2024,SEA,OLB,6,12,8,1,11,608,15,0.604666666666667,0.4,0.8,2.96052631578947,0.533333333333333,0.635919434219329,34,4
J.Bosa,2024,LAC,DE,5,13,5,2,11,502,15,0.500666666666667,0.333333333333333,0.866666666666667,3.58565737051793,0.333333333333333,0.628779163410462,35,4
J.Verse,2024,LA,OLB,4.5,18,11,2,6,934,19,0.738947368421053,0.236842105263158,0.947368421052632,2.40899357601713,0.578947368421053,0.623539232101565,36,5
J.Ossai,2024,CIN,DE,5,15,4,2,9,576,17,0.510588235294118,0.294117647058824,0.88235294117647,3.47222222222222,0.235294117647059,0.609238010369607,37,5
A.Epenesa,2024,BUF,DE,6,11,8,2,6,711,20,0.5545,0.3,0.55,2.39099859353024,0.4,0.608953318788872,38,5
B.Young,2024,LA,OLB,7.5,13,12,1,8,936,33,0.427272727272727,0.227272727272727,0.393939393939394,2.19017094017094,0.363636363636364,0.60068266524734,39,5
C.Campbell,2024,MIA,DE,5,12,12,1,7,615,17,0.578235294117647,0.294117647058824,0.705882352941177,2.76422764227642,0.705882352941177,0.596778492858671,40,5
C.Lawson,2024,DAL,DE,5,15,4,1,7,401,15,0.415333333333333,0.333333333333333,1,4.98753117206983,0.266666666666667,0.584757939023102,41,5
N.Smith,2024,PHI,OLB,6.5,11,8,1,6,755,20,0.5925,0.325,0.55,2.31788079470199,0.4,0.579607951482845,42,5
C.Granderson,2024,NO,DE,5.5,13,9,1,8,826,17,0.702941176470588,0.323529411764706,0.764705882352941,2.23970944309927,0.529411764705882,0.577130463664952,43,5
D.Armstrong,2024,WAS,DE,5,14,7,2,4,748,19,0.613684210526316,0.263157894736842,0.736842105263158,2.54010695187166,0.368421052631579,0.576115697001657,44,5
B.Dupree,2024,LAC,OLB,6,10,6,1,6,569,18,0.495,0.333333333333333,0.555555555555556,2.81195079086116,0.333333333333333,0.560077507726395,45,5
D.Odeyingbo,2024,IND,DE,3,17,7,2,6,745,17,0.64764705882353,0.176470588235294,1,2.68456375838926,0.411764705882353,0.542682678953991,46,5
L.Latu,2024,IND,DE,4,12,5,3,4,618,17,0.545882352941176,0.235294117647059,0.705882352941177,2.58899676375405,0.294117647058824,0.533076718554864,47,5
V.Miller,2024,BUF,DE,6,8,11,1,9,814,31,0.391290322580645,0.193548387096774,0.258064516129032,1.71990171990172,0.354838709677419,0.517761150115523,48,5
E.Ogbah,2024,MIA,DE,5,11,9,1,3,732,16,0.730625,0.3125,0.6875,2.18579234972678,0.5625,0.515160111081316,49,5
T.Wilson,2024,LV,DE,4.5,10,6,1,8,525,16,0.5025,0.28125,0.625,2.76190476190476,0.375,0.510662885405578,50,5
K.Chaisson,2024,LV,OLB,5,8,7,1,6,508,15,0.518666666666667,0.333333333333333,0.533333333333333,2.55905511811024,0.466666666666667,0.498231962490757,51,6
K.Enagbare,2024,GB,DE,4.5,8,6,2,6,540,18,0.467222222222222,0.25,0.444444444444444,2.31481481481481,0.333333333333333,0.495445406852167,52,6
A.Nelson,2024,TB,OLB,4,13,6,1,5,624,18,0.533888888888889,0.222222222222222,0.722222222222222,2.72435897435897,0.333333333333333,0.493189785584078,53,6
D.Barnett,2024,HOU,DE,5,7,4,2,2,413,18,0.359444444444444,0.277777777777778,0.388888888888889,2.90556900726392,0.222222222222222,0.492865356390209,54,6
I.McGuire,2024,CLE,DE,2.5,9,8,3,4,469,16,0.461875,0.15625,0.5625,2.45202558635394,0.5,0.492613182263154,55,6
Z.Collins,2024,ARI,OLB,5,7,7,2,4,602,17,0.554117647058823,0.294117647058824,0.411764705882353,1.99335548172757,0.411764705882353,0.491107097070457,56,6
Z.Baun,2024,PHI,OLB,3.5,5,11,5,5,1205,20,0.9515,0.175,0.25,0.705394190871369,0.55,0.472561145440785,57,6
B.Graham,2024,PHI,DE,3.5,7,6,1,2,324,12,0.441666666666667,0.291666666666667,0.583333333333333,3.24074074074074,0.5,0.462678915812768,58,6
Z.Franklin,2024,IND,OLB,3.5,4,11,5,5,1156,17,1,0.205882352941176,0.235294117647059,0.64878892733564,0.647058823529412,0.460775799723551,59,6
A.Robinson,2024,CAR,DE,5.5,8,8,1,5,762,28,0.381785714285714,0.196428571428571,0.285714285714286,1.77165354330709,0.285714285714286,0.457075664497046,60,6
D.Taylor,2024,CHI,DE,3,9,3,2,5,375,16,0.371875,0.1875,0.5625,3.2,0.1875,0.456276122962344,61,6
D.Gardeck,2024,ARI,OLB,3,4,6,1,5,207,7,0.458571428571429,0.428571428571429,0.571428571428571,3.38164251207729,0.857142857142857,0.43885886023148,62,6
M.Danna,2024,KC,DE,3.5,8,5,2,6,626,16,0.59625,0.21875,0.5,1.8370607028754,0.3125,0.437340831688769,63,6
C.Ferrell,2024,WAS,DE,3.5,9,4,1,2,444,17,0.408823529411765,0.205882352941176,0.529411764705882,2.81531531531532,0.235294117647059,0.419616910308812,64,6
D.Wonnum,2024,CAR,OLB,4,6,4,1,6,454,8,0.77625,0.5,0.75,2.20264317180617,0.5,0.417757676285046,65,6
M.Clemons,2024,NYJ,DE,4.5,8,4,1,8,625,17,0.545882352941176,0.264705882352941,0.470588235294118,2,0.235294117647059,0.415238048804271,66,6
D.Jones,2024,SEA,DE,5,16,8,1,2,1773,77,0.348701298701299,0.0649350649350649,0.207792207792208,1.1844331641286,0.103896103896104,0.414925217842352,67,6
J.Owusu-Koramoah,2024,CLE,OLB,3,4,10,1,2,463,8,0.92,0.375,0.5,1.51187904967603,1.25,0.378763797133717,68,6
S.Okuayinonu,2024,SF,DE,3,7,6,1,4,450,16,0.443125,0.1875,0.4375,2.22222222222222,0.375,0.367044237504368,69,6
F.Anudike-Uzomah,2024,KC,DE,2.5,7,6,1,2,358,20,0.2805,0.125,0.35,2.6536312849162,0.3,0.364861578351468,70,6
A.Jennings,2024,NE,OLB,2.5,9,7,1,1,831,16,0.790625,0.15625,0.5625,1.38387484957882,0.4375,0.355042139662883,71,7
O.Okoronkwo,2024,CLE,DE,3,6,5,1,3,465,16,0.453125,0.1875,0.375,1.93548387096774,0.3125,0.321846127593184,72,7
S.Hubbard,2024,CIN,DE,2,9,3,1,2,523,14,0.550714285714286,0.142857142857143,0.642857142857143,2.10325047801147,0.214285714285714,0.291830962596394,73,7
L.Onwuzurike,2024,DET,DE,1.5,13,1,1,4,698,17,0.61235294117647,0.0882352941176471,0.764705882352941,2.07736389684814,0.0588235294117647,0.279696026290057,74,7
B.Huff,2024,PHI,DE,2.5,4,3,1,4,298,14,0.35,0.178571428571429,0.285714285714286,2.18120805369128,0.214285714285714,0.277810921370897,75,7
D.Smoot,2024,BUF,DE,1.5,4,5,2,1,386,14,0.435714285714286,0.107142857142857,0.285714285714286,1.42487046632124,0.357142857142857,0.255342959325291,76,7
C.Braswell,2024,TB,OLB,1.5,8,1,1,5,378,21,0.272380952380952,0.0714285714285714,0.380952380952381,2.51322751322751,0.0476190476190476,0.253842090365639,77,7
J.Hunt,2024,PHI,OLB,1.5,3,1,2,3,344,20,0.268,0.075,0.15,1.30813953488372,0.05,0.180101453619541,78,7
D.Hand,2024,MIA,DE,1,4,5,1,1,563,17,0.523529411764706,0.0588235294117647,0.235294117647059,0.88809946714032,0.294117647058824,0.151293429652563,79,7
L.Chenal,2024,KC,OLB,1,1,4,3,1,523,20,0.3995,0.05,0.05,0.382409177820268,0.2,0.149772161133056,80,7
H.Reddick,2024,NYJ,OLB,1,3,2,1,1,393,10,0.565,0.1,0.3,1.01781170483461,0.2,0.114477984176127,81,7
H.Landry,2024,TEN,OLB,9,15,15,0,12,879,17,0.832941176470588,0.529411764705882,0.88235294117647,2.73037542662116,0.88235294117647,0,82,7
Z.Smith,2024,DET,DE,9,17,9,0,11,658,18,0.587777777777778,0.5,0.944444444444444,3.95136778115502,0.5,0,83,7
Z.Allen,2024,DEN,DE,8.5,40,15,0,13,1031,17,0.886470588235294,0.5,2.35294117647059,4.70417070805044,0.88235294117647,0,84,7
J.Sweat,2024,PHI,OLB,8,15,9,0,12,821,20,0.6525,0.4,0.75,2.80146163215591,0.45,0,85,7
M.Crosby,2024,LV,DE,7.5,20,17,0,14,768,12,0.965833333333333,0.625,1.66666666666667,3.58072916666667,1.41666666666667,0,86,7
J.Franklin-Myers,2024,DEN,DE,7,18,8,0,12,569,18,0.457777777777778,0.388888888888889,1,4.39367311072056,0.444444444444444,0,87,7
A.Ebiketie,2024,ATL,OLB,6,12,6,0,6,543,17,0.485294117647059,0.352941176470588,0.705882352941177,3.31491712707182,0.352941176470588,0,88,7
A.Ojulari,2024,NYG,DE,6,10,7,0,6,392,11,0.579090909090909,0.545454545454545,0.909090909090909,4.08163265306122,0.636363636363636,0,89,7
C.Robinson,2024,MIA,OLB,6,14,8,0,12,566,38,0.236578947368421,0.157894736842105,0.368421052631579,3.53356890459364,0.210526315789474,0,90,7
C.Golston,2024,DAL,DE,5.5,8,5,0,6,791,17,0.720588235294118,0.323529411764706,0.470588235294118,1.70670037926675,0.294117647058824,0,91,7
J.Clowney,2024,CAR,OLB,5.5,11,9,0,5,652,14,0.639285714285714,0.392857142857143,0.785714285714286,2.53067484662577,0.642857142857143,0,92,7
L.Hall,2024,TB,DE,5.5,10,6,0,0,572,17,0.507647058823529,0.323529411764706,0.588235294117647,2.70979020979021,0.352941176470588,0,93,7
M.Judon,2024,ATL,OLB,5.5,9,7,0,6,655,17,0.585294117647059,0.323529411764706,0.529411764705882,2.21374045801527,0.411764705882353,0,94,7
D.Tillman,2024,DEN,OLB,5,7,5,0,1,274,13,0.31,0.384615384615385,0.538461538461538,4.37956204379562,0.384615384615385,0,95,7
D.Wise,2024,NE,DE,5,8,5,0,6,408,15,0.410666666666667,0.333333333333333,0.533333333333333,3.18627450980392,0.333333333333333,0,96,7
J.Elliss,2024,DEN,OLB,5,6,7,0,4,439,18,0.366111111111111,0.277777777777778,0.333333333333333,2.50569476082005,0.388888888888889,0,97,7
P.Smith,2024,PIT,DE,4.5,6,5,0,4,469,17,0.426470588235294,0.264705882352941,0.352941176470588,2.23880597014925,0.294117647058824,0,98,7
C.Harris,2024,PHI,DE,4,8,5,0,3,652,18,0.525555555555556,0.222222222222222,0.444444444444444,1.84049079754601,0.277777777777778,0,99,7
C.Jordan,2024,NO,DE,4,8,7,0,6,565,17,0.472941176470588,0.235294117647059,0.470588235294118,2.12389380530973,0.411764705882353,0,100,7
Y.Gross-Matos,2024,SF,OLB,4,7,6,0,7,368,11,0.532727272727273,0.363636363636364,0.636363636363636,2.98913043478261,0.545454545454545,0,101,7
D.Walker,2024,CHI,DE,3.5,16,7,0,7,739,28,0.420357142857143,0.125,0.571428571428571,2.63870094722598,0.25,0,102,7
T.Robinson,2024,BAL,OLB,3.5,12,4,0,6,548,20,0.426,0.175,0.6,2.82846715328467,0.2,0,103,7
A.Muhammad,2024,DET,DE,3,5,4,0,5,295,10,0.448,0.3,0.5,2.71186440677966,0.4,0,104,7
D.Autry,2024,HOU,DE,3,6,3,0,6,351,12,0.4475,0.25,0.5,2.56410256410256,0.25,0,105,7
D.Turner,2024,MIN,OLB,3,5,4,0,2,815,40,0.29675,0.075,0.125,0.98159509202454,0.1,0,106,7
J.Allen,2024,DEN,DE,3,7,3,0,5,422,31,0.213225806451613,0.0967741935483871,0.225806451612903,2.3696682464455,0.0967741935483871,0,107,7
J.Martin,2024,CHI,DE,3,6,3,0,5,222,11,0.317272727272727,0.272727272727273,0.545454545454545,4.05405405405405,0.272727272727273,0,108,7
J.Martin,2024,GB,DE,3,6,3,0,5,222,11,0.317272727272727,0.272727272727273,0.545454545454545,4.05405405405405,0.272727272727273,0,109,7
M.Hoecht,2024,LA,OLB,3,6,4,0,0,705,19,0.56578947368421,0.157894736842105,0.31578947368421,1.27659574468085,0.210526315789474,0,110,7
P.Ford,2024,LAC,DE,3,9,8,0,3,652,18,0.557222222222222,0.166666666666667,0.5,1.84049079754601,0.444444444444444,0,111,7
A.Armstead,2024,JAX,DE,2,7,3,0,8,569,17,0.476470588235294,0.117647058823529,0.411764705882353,1.5817223198594,0.176470588235294,0,112,7
B.Browning,2024,ARI,OLB,2,3,5,0,1,379,13,0.466923076923077,0.153846153846154,0.230769230769231,1.31926121372032,0.384615384615385,0,113,7
B.Washington,2024,BAL,DE,2,2,1,1,0,490,17,0.441176470588235,0.117647058823529,0.117647058823529,0.816326530612245,0.0588235294117647,0,114,7
D.Ojabo,2024,BAL,OLB,2,6,2,0,4,292,15,0.302666666666667,0.133333333333333,0.4,2.73972602739726,0.133333333333333,0,115,7
J.Davis,2024,NYJ,OLB,2,2,5,0,2,601,32,0.2990625,0.0625,0.0625,0.665557404326123,0.15625,0,116,7
J.Holmes,2024,WAS,DE,2,3,6,0,0,338,19,0.277368421052632,0.105263157894737,0.157894736842105,1.4792899408284,0.31578947368421,0,117,7
J.Paschal,2024,DET,DE,2,8,5,0,6,615,15,0.63,0.133333333333333,0.533333333333333,1.6260162601626,0.333333333333333,0,118,7
J.Pharms,2024,NE,DE,2,5,4,0,2,457,16,0.4325,0.125,0.3125,1.53172866520788,0.25,0,119,7
J.Uche,2024,KC,OLB,2,3,2,0,3,249,13,0.285384615384615,0.153846153846154,0.230769230769231,2.00803212851406,0.153846153846154,0,120,7
M.Adams,2024,NYG,OLB,2,3,3,0,0,299,33,0.141212121212121,0.0606060606060606,0.0909090909090909,1.67224080267559,0.0909090909090909,0,121,7
M.Adams,2024,DET,DE,2,3,3,0,0,299,33,0.141212121212121,0.0606060606060606,0.0909090909090909,1.67224080267559,0.0909090909090909,0,122,7
M.Harrison,2024,BAL,OLB,2,3,3,0,0,439,34,0.207058823529412,0.0588235294117647,0.0882352941176471,1.13895216400911,0.0882352941176471,0,123,7
P.Turner,2024,NO,DE,2,3,3,2,0,335,16,0.3075,0.125,0.1875,1.49253731343284,0.1875,0,124,7
Q.Jefferson,2024,BUF,DE,2,4,3,0,1,260,14,0.292142857142857,0.142857142857143,0.285714285714286,2.30769230769231,0.214285714285714,0,125,7
R.Spillane,2024,LV,OLB,2,3,10,0,3,1095,17,0.984117647058824,0.117647058823529,0.176470588235294,0.45662100456621,0.588235294117647,0,126,7
A.Booker,2024,CHI,DE,1.5,4,3,0,0,283,17,0.262941176470588,0.0882352941176471,0.235294117647059,1.9434628975265,0.176470588235294,0,127,7
C.Snowden,2024,LV,DE,1.5,7,3,0,1,406,16,0.386875,0.09375,0.4375,2.0935960591133,0.1875,0,128,7
T.Lewis,2024,IND,DE,1.5,4,2,1,0,355,10,0.496,0.15,0.4,1.54929577464789,0.2,0,129,7
T.Lewis,2024,PHI,OLB,1.5,4,2,1,0,355,10,0.496,0.15,0.4,1.54929577464789,0.2,0,130,7
Y.Ngakoue,2024,NE,DE,1.5,6,1,0,1,239,11,0.32,0.136363636363636,0.545454545454545,3.13807531380753,0.0909090909090909,0,131,7
C.Omenihu,2024,KC,DE,1,1,0,1,1,347,9,0.561111111111111,0.111111111111111,0.111111111111111,0.576368876080692,0,0,132,7
