player_id,player_name,position,team,height,weight,years_exp,rookie_year,birth_date,college
00-0039501,Jack Plummer,QB,CAR,77,215,0,2024,1999-10-21,Louisville
00-0039502,Andrew Raym,OL,CAR,76,305,0,2024,2001-05-02,Oklahoma
00-0039503,Jaden Shirden,RB,CAR,69,195,0,2024,2002-05-02,"Monmouth, N.J."
00-0039504,Ayir Asante,WR,NYG,72,178,0,2024,2001-02-27,Wyoming
00-0039505,John Jiles,WR,NE,75,205,0,2024,2000-07-08,West Florida
00-0039506,Alex Johnson,DB,IND,72,190,0,2024,2000-10-11,UCLA
00-0039507,Marcellus Johnson,OL,NYG,76,307,0,2024,2000-04-01,Missouri
00-0039508,Jake Kubas,OL,NYG,76,308,0,2024,2000-08-13,North Dakota State
00-0039509,Ovie Oghoufo,DL,LV,76,250,0,2024,2000-03-27,Louisiana State
00-0039510,Casey Rogers,DL,NYG,77,305,0,2024,1998-12-18,Oregon
00-0039511,Ahmarean Brown,WR,BUF,69,167,0,2024,2000-12-19,South Carolina
00-0039512,Javion Cohen,OL,CLE,76,305,0,2024,2002-08-08,Miami
00-0039513,Chris Edmonds,DB,CLE,74,215,0,2024,2001-07-16,Arizona State
00-0039514,Dyshawn Gales,DB,CLE,71,190,0,2024,NA,South Dakota State
00-0039515,Winston Reid,LB,CLE,72,230,0,2024,1999-08-03,Weber State
00-0039516,Aidan Robbins,RB,CLE,75,230,0,2024,2000-12-22,Brigham Young
00-0039517,Lorenzo Thompson,OL,CLE,78,295,0,2024,2000-06-21,Rhode Island
00-0039518,Treyton Welch,TE,NO,75,241,0,2024,2001-01-10,Wyoming
00-0039519,Myles Murphy,DL,ARI,76,310,0,2024,2001-11-27,North Carolina
00-0039520,Joe Shimko,LS,ARI,72,230,0,2024,2000-09-30,North Carolina State
00-0039521,Xavier Weaver,WR,ARI,73,180,0,2024,2000-10-12,Colorado
00-0039522,Corey Crooms,WR,DAL,72,195,0,2024,2001-04-17,Minnesota
00-0039523,Josh DeBerry,DB,DAL,73,180,0,2024,2001-08-10,Texas A&amp;M
00-0039524,Alec Holler,TE,DAL,75,230,0,2024,1999-07-19,Central Florida
00-0039525,Cam Johnson,WR,CAR,72,205,0,2024,1999-04-12,Northwestern
00-0039526,Emany Johnson,DB,LAC,74,216,0,2024,2000-11-17,Nevada
00-0039527,Jason Johnson,LB,DAL,74,200,0,2024,2001-06-01,Central Florida
00-0039528,Brock Mogensen,LB,DAL,74,235,0,2024,2000-02-09,South Dakota
00-0039529,Nathaniel Peat,RB,DAL,70,206,0,2024,2000-08-23,Missouri
00-0039530,Brevyn Spann-Ford,TE,DAL,79,270,0,2024,1999-12-27,Minnesota
00-0039531,Byron Vaughns,LB,DAL,76,242,0,2024,2000-06-16,Baylor
00-0039532,Julius Wood,DB,TEN,73,194,0,2024,2001-05-02,East Carolina
00-0039533,Clark Barrington,OL,LV,78,306,0,2024,1998-04-27,Baylor
00-0039534,Carter Bradley,QB,LV,75,216,0,2024,2000-03-09,South Alabama
00-0039535,Andrew Coker,OL,CIN,79,315,0,2024,2001-03-23,Texas Christian
00-0039536,Jeff Foreman,WR,LV,72,186,0,2024,1999-12-26,Arkansas State
00-0039537,Tomari Fox,DL,LV,74,300,0,2024,2001-03-24,North Carolina
00-0039538,TJ Franklin,DL,LV,77,269,0,2024,2001-12-14,Baylor
00-0039539,Amari Gainer,LB,LV,75,235,0,2024,2000-06-22,North Carolina
00-0039540,Demarcus Governor,DB,LV,72,181,0,2024,2000-10-09,Northern Iowa
00-0039541,Lideatrick Griffin,WR,CLE,70,180,0,2024,2001-01-23,Mississippi State
00-0039542,Jake Johanning,OL,LV,74,290,0,2024,2000-12-02,Furman
00-0039543,Ramel Keyton,WR,LV,74,197,0,2024,2000-09-14,Tennessee
00-0039544,Will Putnam,OL,LV,76,310,0,2024,2000-08-13,Clemson
00-0039545,Phalen Sanford,DB,LV,71,195,0,2024,1999-12-09,Nebraska
00-0039546,Noah Shannon,DL,LV,73,300,0,2024,2000-03-16,Iowa
00-0039547,Ja'Quan Sheppard,DB,LV,74,202,0,2024,2000-04-12,Maryland
00-0039548,Ron Stone,DL,LV,75,246,0,2024,2000-05-26,Washington State
00-0039549,Rayshad Williams,DB,LV,75,195,0,2024,2000-02-26,Texas Tech
00-0039550,Shawn Bowman,TE,JAX,76,265,0,2024,2000-05-16,Rutgers
00-0039551,Andre Carter,DL,CIN,77,270,0,2024,2000-06-02,Indiana
00-0039552,Joshua Cephus,WR,JAX,75,185,0,2024,2001-03-05,Texas-San Antonio
00-0039553,Brevin Easton,WR,JAX,71,197,0,2024,2001-01-01,"Albany, N.Y."
00-0039554,Jalen Jackson,RB,JAX,69,220,0,2024,2000-06-26,Villanova
00-0039555,Steven Jones,OL,JAX,77,340,0,2024,2000-09-06,Oregon
00-0039556,Trey Kiser,LB,NYG,72,224,0,2024,2000-11-22,South Alabama
00-0039557,Lorenzo Lingard,RB,NYG,72,205,0,2024,1999-05-29,Akron
00-0039558,Andrew Parker,LB,NE,74,235,0,2024,2000-07-26,Appalachian State
00-0039559,Josh Proctor,DB,JAX,74,205,0,2024,1999-03-27,Ohio State
00-0039560,Wayne Ruby,WR,JAX,73,190,0,2024,NA,Mount Union
00-0039561,Joseph Scates,WR,JAX,74,210,0,2024,2000-02-19,Memphis
00-0039562,David White Jr.,WR,JAX,76,200,0,2024,2000-07-18,Western Carolina
00-0039564,Jaylon Allen,DL,DEN,75,240,0,2024,2000-03-30,Memphis
00-0039565,Levelle Bailey,LB,DEN,74,225,0,2024,2000-12-04,Fresno State
00-0039566,Omar Brown,DB,GB,73,200,0,2024,2000-10-12,Nebraska
00-0039568,Frank Crum,OL,DEN,79,315,0,2024,2000-05-14,Wyoming
00-0039569,Brandon Matterson,DL,TB,74,295,0,2024,1999-11-29,Texas-San Antonio
00-0039570,Jordan Miller,DL,DEN,75,307,0,2024,2000-01-20,Southern Methodist
00-0039571,Alec Mock,LB,DEN,75,240,0,2024,2002-03-30,Air Force
00-0039573,Blake Watson,RB,DEN,69,195,0,2024,1999-10-14,Memphis
00-0039574,Dylan Leonard,TE,DEN,77,240,0,2024,NA,Georgia Tech
00-0039575,Jason Bean,QB,IND,74,205,0,2024,1999-12-03,Kansas
00-0039576,Spencer Shrader,K,KC,74,200,0,2024,1999-05-19,Notre Dame
00-0039577,Kedon Slovis,QB,HOU,75,215,0,2024,2001-04-11,Brigham Young
00-0039578,Dalton Tucker,OL,IND,78,319,0,2024,2000-03-18,Marshall
00-0039579,Xavier White,WR,IND,72,195,0,2024,NA,Texas Tech
00-0039580,Craig Young,LB,CIN,75,225,0,2024,2001-03-13,Kansas
00-0039581,Trent Pennix,RB,IND,74,0,0,2024,1999-12-10,North Carolina State
00-0039582,Marcus Banks,DB,TB,72,190,0,2024,2000-10-08,Mississippi State
00-0039583,Judge Culpepper,DL,TB,76,293,0,2024,1999-11-24,Toledo
00-0039584,Xavier Delgado,OL,TB,76,329,0,2024,2000-06-20,Missouri
00-0039585,Kalen DeLoach,LB,JAX,73,212,0,2024,2000-11-28,Florida State
00-0039586,Tyrek Funderburk,DB,TB,72,185,0,2024,2000-11-28,Appalachian State
00-0039587,Antonio Grier Jr.,LB,TB,73,230,0,2024,2000-01-18,Arkansas
00-0039588,Daniel Grzesiak,DL,TB,73,245,0,2024,2000-11-19,Cincinnati
00-0039589,Kameron Johnson,WR,TB,70,170,0,2024,2002-03-17,Barton College
00-0039590,Avery Jones,OL,TB,76,307,0,2024,1999-10-20,Auburn
00-0039591,Latreal Jones,WR,TB,73,195,0,2024,1999-01-13,Southern Mississippi
00-0039592,Tanner Knue,WR,TB,71,178,0,2024,1999-11-26,Eastern Michigan
00-0039593,Chris McDonald,DB,TB,70,192,0,2024,1999-11-09,Toledo
00-0039594,Shaun Peterson,DL,TB,75,240,0,2024,1999-10-22,Central Florida
00-0039595,D.J. Williams,RB,TB,72,225,0,2024,1999-11-15,Arizona
00-0039596,Rashad Wisdom,DB,TB,69,210,0,2024,2001-06-06,Texas-San Antonio
00-0039597,Zack Annexstad,QB,TB,75,220,0,2024,2000-04-16,Illinois State
00-0039598,Christian Duffie,OL,CAR,77,310,0,2024,NA,Kansas State
00-0039599,Kevin Foelsch,TE,PHI,76,250,0,2024,2001-04-13,New Haven
00-0039601,Demani Richardson,DB,CAR,73,215,0,2024,2000-10-07,Texas A&amp;M
00-0039602,Tarique Barnes,LB,HOU,73,230,0,2024,2000-11-23,Illinois
00-0039603,British Brooks,RB,HOU,71,225,0,2024,1999-11-18,North Carolina
00-0039604,Jadon Janke,WR,MIA,75,210,0,2024,1999-11-10,South Dakota State
00-0039605,Jaxon Janke,WR,HOU,75,210,0,2024,NA,South Dakota State
00-0039606,Pheldarius Payne,DL,IND,75,276,0,2024,2000-07-14,Virginia Tech
00-0039607,Maxwell Tooley,LB,MIN,74,225,0,2024,1998-03-05,Brigham Young
00-0039608,Ulumoo Ale,DL,CAR,78,340,0,2024,1999-05-20,Washington
00-0039609,Kyler Baugh,DL,ATL,74,295,0,2024,2001-11-28,Minnesota
00-0039610,Millard Bradford,DB,NO,70,190,0,2024,1999-09-24,Texas Christian
00-0039611,Matthew Hayball,P,NO,72,187,0,2024,1997-03-12,Vanderbilt
00-0039612,Sincere Haynesworth,OL,NO,73,310,0,2024,2001-04-13,Tulane
00-0039613,Dallin Holker,TE,NO,75,235,0,2024,2000-04-07,Colorado State
00-0039614,Jermaine Jackson,WR,NO,67,170,0,2024,2000-06-02,Idaho
00-0039615,Trajan Jeffcoat,DL,NO,76,281,0,2024,1999-10-07,Arkansas
00-0039616,Lawrence Johnson,DB,NO,72,205,0,2024,1999-09-02,Southeast Missouri
00-0039617,Jacob Kibodi,RB,CLE,73,225,0,2024,1998-10-04,Louisiana-Lafayette
00-0039618,Nathan Latu,DL,NO,76,240,0,2024,NA,Oklahoma State
00-0039619,Nouredin Nouili,OL,NO,NA,315,0,2024,NA,NA
00-0039620,Rico Payton,DB,NO,72,182,0,2024,1999-11-28,Pittsburg State
00-0039621,Kyle Sheets,WR,KC,76,220,0,2024,2000-09-24,Slippery Rock
00-0039622,Isaiah Stalbird,LB,NO,73,215,0,2024,2000-07-18,South Dakota State
00-0039623,Mason Tipton,WR,NO,71,187,0,2024,2000-09-27,Yale
00-0039624,Kyle Hergel,OL,NO,74,305,0,2024,1999-10-07,Boston College
00-0039625,Justin Blazek,DL,CIN,77,244,0,2024,2001-02-27,Wisconsin-Platteville
00-0039626,Cole Burgess,WR,CIN,73,200,0,2024,2000-02-11,Cortland State
00-0039627,Noah Cain,RB,CIN,71,220,0,2024,2000-12-17,Louisiana State
00-0039628,Aaron Casey,LB,CIN,74,228,0,2024,2000-06-12,Indiana
00-0039629,Elijah Collins,RB,CIN,73,215,0,2024,2000-08-01,Oklahoma State
00-0039630,Michael Dowell,DB,SEA,73,221,0,2024,2000-01-28,"Miami, O."
00-0039631,Cam Grandy,TE,CIN,77,260,0,2024,1999-11-19,Illinois State
00-0039632,PJ Jules,DB,CIN,72,209,0,2024,2001-05-14,Southern Illinois
00-0039633,Rocky Lombardi,QB,CIN,75,223,0,2024,1998-07-30,Northern Illinois
00-0039634,Austin McNamara,P,CIN,76,210,0,2024,2001-02-24,Texas Tech
00-0039635,Eric Miller,OL,CIN,79,305,0,2024,2000-06-29,Louisville
00-0039636,Tre Mosley,WR,CIN,74,200,0,2024,2001-09-25,Michigan State
00-0039637,Maema Njongmeta,LB,CIN,72,240,0,2024,2001-03-09,Wisconsin
00-0039638,Lance Robinson,DB,CIN,70,180,0,2024,2000-03-20,Tulane
00-0039639,Brian Dooley,OL,TEN,77,313,0,2024,1999-12-18,Eastern Michigan
00-0039640,Khalid Duke,DL,TEN,75,246,0,2024,2001-02-27,Kansas State
00-0039641,Keaton Ellis,DB,TEN,71,190,0,2024,2001-02-22,Penn State
00-0039642,X'Zauvea Gadlin,OL,TEN,76,320,0,2024,NA,Liberty
00-0039644,Isaiah Iton,DL,TEN,74,290,0,2024,2001-08-23,Rutgers
00-0039645,Robert Javier,DB,TEN,73,195,0,2024,2000-05-26,Towson
00-0039646,Gabe Jeudy-Lally,DB,TEN,73,190,0,2024,2001-02-16,Tennessee
00-0039647,Dillon Johnson,RB,CAR,72,215,0,2024,2001-06-15,Washington
00-0039648,David Martin-Robinson,TE,TEN,75,255,0,2024,1999-12-26,Temple
00-0039649,Brayden Narveson,K,TEN,72,205,0,2024,1999-09-28,North Carolina State
00-0039650,Bryce Oliver,WR,TEN,73,215,0,2024,2000-05-19,Youngstown State
00-0039651,Sam Schnee,RB,TEN,70,0,0,2024,2000-04-01,Northern Iowa
00-0039652,Jabari Small,RB,TEN,69,213,0,2024,2001-01-31,Tennessee
00-0039653,Cole Spencer,OL,TEN,75,305,0,2024,1999-04-12,Texas Tech
00-0039654,Steven Stilianos,TE,TEN,77,264,0,2024,2000-02-25,Iowa
00-0039655,Karsen Barnhart,OL,LAC,77,316,0,2024,2001-03-02,Michigan
00-0039656,Luke Benson,TE,LAC,76,233,0,2024,2001-04-06,Georgia Tech
00-0039657,Casey Bauman,QB,LAC,79,225,0,2024,2000-05-18,"Augustana, S.D."
00-0039658,Akeem Dent,DB,LAC,73,191,0,2024,2000-01-26,Florida State
00-0039659,Jaelen Gill,WR,CLE,72,188,0,2024,1999-11-17,Fresno State
00-0039660,Thomas Harper,DB,LV,70,195,0,2024,2000-11-05,Notre Dame
00-0039661,Zach Heins,TE,LAC,79,260,0,2024,2000-04-21,South Dakota State
00-0039662,Savion Jackson,DL,LAC,74,290,0,2024,1999-11-09,North Carolina State
00-0039663,Jeremiah Jean-Baptiste,LB,LAC,74,230,0,2024,2001-05-31,Mississippi
00-0039664,Jaylen Johnson,WR,LAC,74,194,0,2024,2000-05-26,East Carolina
00-0039665,Leon Johnson,WR,LAC,77,207,0,2024,2001-06-12,Oklahoma State
00-0039666,Robert Kennedy,DB,LAC,70,18,0,2024,1999-09-30,North Carolina State
00-0039667,Shane Lee,LB,LAC,72,240,0,2024,2000-12-12,Southern California
00-0039668,Micheal Mason,DL,LAC,75,270,0,2024,2000-11-29,Coastal Carolina
00-0039669,Tyler McLellan,OL,LAC,80,355,0,2024,1999-07-21,Campbell
00-0039670,Tre'Mon Morris-Brash,LB,LAC,74,245,0,2024,2000-09-29,Central Florida
00-0039671,Willis Patrick,OL,LAC,76,338,0,2024,2000-05-31,Texas Christian
00-0039672,Jalyn Phillips,DB,LAC,73,205,0,2024,2001-08-20,Clemson
00-0039673,Tyler Smith,OL,CAR,80,310,0,2024,1999-11-04,Western Carolina
00-0039674,Zamari Walton,DB,LAC,75,185,0,2024,1999-05-31,Mississippi
00-0039675,Bucky Williams,OL,LAC,75,300,0,2024,2000-03-20,Appalachian State
00-0039676,Chigozie Anusiem,DB,CLE,73,200,0,2024,2000-11-05,Colorado State
00-0039677,Sam Hartman,QB,WAS,73,210,0,2024,1999-07-29,Notre Dame
00-0039678,Austin Jones,RB,WAS,70,200,0,2024,2001-02-07,Southern California
00-0039679,Ben Nikkel,DB,WAS,73,210,0,2024,2001-05-12,Iowa State
00-0039680,David Nwaogwugwu,OL,WAS,77,301,0,2024,2000-10-15,Toledo
00-0039681,Tyler Owens,DB,WAS,74,200,0,2024,2001-05-12,Texas Tech
00-0039682,Norell Pollard,DL,WAS,72,288,0,2024,2000-02-18,Virginia Tech
00-0039683,Marcus Rosemy-Jacksaint,WR,PHI,75,195,0,2024,2002-01-08,Georgia
00-0039684,Michael Wiley,RB,WAS,72,215,0,2024,2001-11-10,Arizona
00-0039685,A.J. Woods,DB,PHI,71,195,0,2024,2001-03-28,Pittsburgh
00-0039686,Colson Yankoff,RB,WAS,76,225,0,2024,2000-03-01,UCLA
00-0039687,DeShaun Fenwick,RB,GB,74,225,0,2024,1999-12-31,Oregon State
00-0039688,Kaleb Ford-Dement,DB,NO,71,190,0,2024,1999-08-17,Texas State
00-0039689,Zuri Henry,OL,NE,78,293,0,2024,2000-04-12,Texas-El Paso
00-0039690,Jontrey Hunter,LB,NE,74,240,0,2024,NA,Georgia State
00-0039691,John Morgan,DL,NE,74,260,0,2024,2000-06-06,Arkansas
00-0039692,Dell Pettus,DB,NE,71,205,0,2024,2001-06-02,Troy
00-0039693,Charles Turner III,OL,NE,76,300,0,2024,2001-06-14,Louisiana State
00-0039694,Mikey Victor,DB,NE,75,209,0,2024,1999-11-19,Alabama State
00-0039695,Jacob Warren,TE,NE,78,253,0,2024,2000-06-06,Tennessee
00-0039696,Evan Anderson,DL,SF,75,326,0,2024,2002-02-14,Florida Atlantic
00-0039697,Jaylen Mahoney,DB,SF,71,191,0,2024,2000-11-19,Vanderbilt
00-0039698,Briason Mays,OL,SF,76,295,0,2024,2000-02-11,Southern Mississippi
00-0039699,Tanner Mordecai,QB,SF,74,218,0,2024,1999-11-08,Wisconsin
00-0039700,Drake Nugent,OL,SF,73,301,0,2024,2001-02-09,Michigan
00-0039701,Terique Owens,WR,SF,75,200,0,2024,1999-09-25,Missouri State
00-0039702,Mason Pline,TE,SF,79,260,0,2024,2000-02-05,Furman
00-0039703,Cody Schrader,RB,LA,69,214,0,2024,1999-09-08,Missouri
00-0039704,Matthew Cindric,OL,NYJ,76,295,0,2024,1999-08-02,California
00-0039705,K.J. Cloyd,LB,DEN,74,228,0,2024,2001-02-19,Miami
00-0039706,Jeremy Flax,OL,MIN,77,325,0,2024,1999-08-25,Kentucky
00-0039707,Dallas Gant,LB,PHI,74,230,0,2024,2000-05-16,Toledo
00-0039708,Devron Harper,WR,MIN,69,168,0,2024,NA,Mercer
00-0039709,Ty James,WR,MIN,74,200,0,2024,2001-04-06,Mercer
00-0039710,Jeshaun Jones,WR,MIN,73,185,0,2024,1999-12-22,Maryland
00-0039711,Trey Knox,TE,MIN,77,240,0,2024,2001-08-14,South Carolina
00-0039712,Tyler Manoa,DL,LV,77,310,0,2024,1999-12-08,Arizona
00-0039714,Dwight McGlothern,DB,MIN,74,188,0,2024,2002-02-06,Arkansas
00-0039715,Gabriel Murphy,LB,MIN,74,260,0,2024,2000-10-13,UCLA
00-0039716,Doug Nester,OL,PIT,79,319,0,2024,2000-08-07,West Virginia
00-0039717,Owen Porter,DL,MIN,75,237,0,2024,1999-11-15,Marshall
00-0039718,Bo Richter,LB,MIN,73,250,0,2024,2000-08-13,Air Force
00-0039719,Spencer Rolland,OL,GB,78,315,0,2024,1999-09-01,North Carolina
00-0039720,Taki Taimani,DL,MIN,73,330,0,2024,1999-10-06,Oregon
00-0039721,Ryan Coll,OL,IND,77,324,0,2024,2001-02-21,Richmond
00-0039722,JaQuae Jackson,WR,NE,73,190,0,2024,2000-01-30,Rutgers
00-0039723,John Paddock,QB,ATL,72,190,0,2024,2000-03-27,Illinois
00-0039724,Nolan Potter,OL,ATL,78,301,0,2024,NA,Northern Illinois
00-0039725,Jayden Price,DB,ATL,72,184,0,2024,2000-04-05,North Dakota State
00-0039726,Ryan Sanborn,P,LA,75,211,0,2024,2000-09-25,Texas
00-0039727,Anthony Sao,DB,ATL,73,200,0,2024,NA,MidAmerica Nazarene
00-0039728,Austin Stogner,TE,ATL,78,258,0,2024,2000-01-12,Oklahoma
00-0039729,Trey Vaval,DB,ATL,72,170,0,2024,2000-08-25,Minn. State-Mankato
00-0039730,Isaiah Wooden,WR,LAC,68,156,0,2024,2000-02-03,Southern Utah
00-0039731,JC Latham,OL,TEN,78,360,0,2024,2003-02-08,Alabama
00-0039732,Bo Nix,QB,DEN,74,217,0,2024,2000-02-25,Oregon
00-0039733,Ruke Orhorhoro,DL,ATL,76,295,0,2024,2001-10-13,Clemson
00-0039734,Braden Fiske,DL,LA,77,300,0,2024,2000-01-18,Florida State
00-0039735,Jackson Powers-Johnson,OL,LV,75,320,0,2024,2003-01-23,Oregon
00-0039736,Matt Goncalves,OL,IND,78,330,0,2024,2001-01-26,Pittsburgh
00-0039737,Tip Reiman,TE,ARI,76,270,0,2024,2001-09-17,Illinois
00-0039738,Blake Corum,RB,LA,68,213,0,2024,2000-11-25,Michigan
00-0039739,Roman Wilson,WR,PIT,70,192,0,2024,2001-06-19,Michigan
00-0039740,Jalyx Hunt,LB,PHI,75,248,0,2024,2001-03-13,Houston Christian
00-0039741,Payton Wilson,LB,PIT,76,235,0,2024,2000-04-21,North Carolina State
00-0039742,Javon Foster,OL,JAX,77,319,0,2024,2000-03-31,Missouri
00-0039743,Jordan Jefferson,DL,JAX,74,317,0,2024,2001-09-24,Louisiana State
00-0039744,Tanor Bortolini,OL,IND,76,310,0,2024,2002-06-17,Wisconsin
00-0039745,Tory Taylor,P,CHI,76,232,0,2024,1997-07-10,Iowa
00-0039746,Will Shipley,RB,PHI,71,210,0,2024,2002-08-29,Clemson
00-0039747,Ainias Smith,WR,PHI,69,190,0,2024,2001-05-31,Texas A&amp;M
00-0039748,Ryan Watts,DB,PIT,75,206,0,2024,2001-11-07,Texas
00-0039749,Tyler Davis,DL,LA,74,300,0,2024,2000-11-01,Clemson
00-0039750,Joshua Karty,K,LA,74,208,0,2024,2002-03-07,Stanford
00-0039751,Jordan Whittington,WR,LA,73,204,0,2024,2000-10-01,Texas
00-0039752,Cedric Johnson,DL,CIN,75,265,0,2024,2002-09-06,Mississippi
00-0039753,Beaux Limmer,OL,LA,77,307,0,2024,2001-06-10,Arkansas
00-0039754,Devin Culp,TE,TB,76,237,0,2024,2000-02-02,Washington
00-0039755,KT Leveston,OL,LA,76,330,0,2024,1999-10-28,Kansas State
00-0039757,Terrell Jennings,RB,NE,72,225,0,2024,2001-01-03,Florida A&amp;M
00-0039758,Ryan Johnson,OL,TB,76,315,0,2024,2000-08-28,Youngstown State
00-0039759,Jay Person,LB,TB,74,233,0,2024,2000-03-20,Chattanooga
00-0039760,John Jackson,WR,CHI,73,215,0,2024,1999-08-23,Nevada
00-0039761,Dashaun Mallory,DL,CHI,73,275,0,2024,1999-10-10,Arizona State
00-0039762,Paul Moala,DB,CHI,72,229,0,2024,2000-01-31,Georgia Tech
00-0039763,Joe Andreessen,LB,BUF,73,232,0,2024,2000-02-07,Buffalo
00-0039764,Elijah Chatman,DL,NYG,72,278,0,2024,2000-12-05,Southern Methodist
00-0039765,Andrew Hayes,DB,TB,72,195,0,2024,2001-05-17,Central Arkansas
00-0039766,Ramon Jefferson,RB,TB,70,215,0,2024,2000-01-10,Kentucky
00-0039767,Quinton Newsome,DB,DEN,73,180,0,2024,2001-07-11,Nebraska
00-0039768,Nathan Pickering,DL,SEA,76,290,0,2024,2000-11-18,Mississippi State
00-0039769,Devin Richardson,LB,SEA,75,232,0,2024,1999-12-05,Washington State
00-0039770,Charles Woods,DB,LA,71,191,0,2024,2000-06-17,Southern Methodist
00-0039771,Sam Wiglusz,WR,LA,72,183,0,2024,1999-07-24,Ohio
00-0039772,Josh Wallace,DB,LA,72,190,0,2024,2000-07-05,Michigan
00-0039773,Drake Stoops,WR,LA,70,189,0,2024,1999-06-16,Oklahoma
00-0039774,Omar Speights,LB,LA,73,235,0,2024,2001-03-02,Louisiana State
00-0039775,Elias Neal,LB,LA,72,226,0,2024,2001-09-11,Marshall
00-0039776,Jaylen McCollough,DB,LA,72,206,0,2024,2000-10-12,Tennessee
00-0039777,Kenny Logan,DB,LA,72,210,0,2024,2000-10-25,Kansas
00-0039778,Tuli Letuligasenoa,DL,LA,73,292,0,2024,2000-06-09,Washington
00-0039779,Blake Larson,OL,LA,79,0,0,2024,2000-03-26,"Augustana, S.D."
00-0039780,Cam Lampkin,DB,LA,83,173,0,2024,2001-07-31,Washington State
00-0039781,JJ Laap,WR,LA,73,190,0,2024,2001-01-28,Cortland State
00-0039782,Neal Johnson,TE,NYJ,76,250,0,2024,2001-08-03,Louisiana-Lafayette
00-0039783,Anthony Goodlow,DL,ARI,77,286,0,2024,2000-07-25,Oklahoma State
00-0039784,Justin Dedich,OL,LA,74,295,0,2024,2000-04-21,Southern California
00-0039785,Hamze El-Zayat,WR,NYJ,69,177,0,2024,NA,Eastern Michigan
00-0039786,Markese Stepp,RB,NYJ,73,225,0,2024,NA,Western Kentucky
00-0039787,Shon Stephens,DB,PHI,72,180,0,2024,1998-12-15,Ferris State
00-0039788,Leon Jones,DB,CHI,73,195,0,2024,2000-07-09,Arkansas State
00-0039789,Qwan'tez Stiggers,DB,NYJ,72,197,0,2024,2002-01-08,No College
00-0039790,Olumuyiwa Fashanu,OL,NYJ,78,317,0,2024,2002-12-09,Penn State
00-0039791,Adisa Isaac,LB,BAL,76,249,0,2024,2001-10-04,Penn State
00-0039792,Devontez Walker,WR,BAL,73,200,0,2024,2001-06-19,North Carolina
00-0039793,AJ Barner,TE,SEA,78,251,0,2024,2002-05-03,Michigan
00-0039794,Braelon Allen,RB,NYJ,73,235,0,2024,2004-01-20,Wisconsin
00-0039795,Nehemiah Pritchett,DB,SEA,72,184,0,2024,2001-02-11,Auburn
00-0039796,Rasheen Ali,RB,BAL,71,209,0,2024,2001-02-16,Marshall
00-0039797,Jordan Travis,QB,NYJ,73,212,0,2024,2000-05-02,Florida State
00-0039798,Isaiah Davis,RB,NYJ,73,220,0,2024,2002-02-21,South Dakota State
00-0039799,Sataoa Laumea,OL,SEA,76,311,0,2024,2001-01-13,Utah
00-0039800,DJ James,DB,NE,73,164,0,2024,2001-03-05,Auburn
00-0039801,Devin Leary,QB,BAL,73,212,0,2024,1999-09-10,Kentucky
00-0039802,Jaylen Key,DB,CIN,74,210,0,2024,2000-02-29,Alabama
00-0039804,Ireland Brown,OL,MIA,75,310,0,2024,NA,Rutgers
00-0039805,Jason Maitre,DB,MIA,70,188,0,2024,2000-02-01,Wisconsin
00-0039806,Chris Collins,LB,LAC,77,255,0,2024,1999-12-14,Minnesota
00-0039807,Max Melton,DB,ARI,71,190,0,2024,2002-04-15,Rutgers
00-0039808,Isaiah Adams,OL,ARI,76,315,0,2024,2000-07-21,Illinois
00-0039809,Jonah Elliss,LB,DEN,74,246,0,2024,2003-04-03,Utah
00-0039810,Jermaine Burton,WR,CIN,72,200,0,2024,2001-06-28,Alabama
00-0039811,MarShawn Lloyd,RB,GB,69,210,0,2024,2001-01-05,Southern California
00-0039812,Ty'Ron Hopper,LB,GB,74,221,0,2024,2001-04-26,Missouri
00-0039813,Evan Williams,DB,GB,71,194,0,2024,2001-07-28,Oregon
00-0039814,Erick All,TE,CIN,77,255,0,2024,2000-09-13,Iowa
00-0039815,Tyrice Knight,LB,SEA,72,235,0,2024,1999-12-20,Texas-El Paso
00-0039816,Anthony Gould,WR,IND,68,172,0,2024,2001-04-06,Oregon State
00-0039817,Jacob Monk,OL,GB,75,320,0,2024,2001-06-04,Duke
00-0039818,Kitan Oladapo,DB,GB,74,217,0,2024,2000-10-10,Oregon State
00-0039819,Travis Glover,OL,GB,78,323,0,2024,2000-08-17,Georgia State
00-0039820,Mario Kendricks,DL,SEA,72,294,0,2024,2000-10-18,Virginia Tech
00-0039821,Andru Phillips,DB,NYG,71,180,0,2024,2001-11-30,Kentucky
00-0039822,Kiran Amegadjie,OL,CHI,77,326,0,2024,2002-02-01,Yale
00-0039823,Elijah Jones,DB,ARI,73,184,0,2024,2000-01-08,Boston College
00-0039824,Jared Wiley,TE,KC,78,260,0,2024,2000-11-02,Texas Christian
00-0039825,Jaden Hicks,DB,KC,73,212,0,2024,2002-08-16,Washington State
00-0039826,Jeremiah Trotter Jr.,LB,PHI,72,230,0,2024,2002-12-24,Clemson
00-0039827,Hunter Nourzad,OL,KC,75,320,0,2024,2000-11-26,Penn State
00-0039828,Walter Rouse,OL,MIN,78,323,0,2024,2001-03-09,Oklahoma
00-0039829,Darius Muasau,LB,NYG,72,230,0,2024,2001-02-10,UCLA
00-0039830,Dylan McMahon,OL,LA,75,305,0,2024,2001-01-22,North Carolina State
